50700.00, -50700.00, 742.35, -675.37
50800.00, -50800.00, 745.32, -793.35
50900.00, -50900.00, 750.02, -797.85
51000.00, -51000.00, 648.13, -796.68
51100.00, -51100.00, 651.16, -694.50
51200.00, -51200.00, 710.86, -807.38
51300.00, -51300.00, 759.53, -675.32
51400.00, -51400.00, 739.57, -814.39
51500.00, -51500.00, 754.17, -691.07
51600.00, -51600.00, 651.34, -815.02
51700.00, -51700.00, 682.52, -708.25
51800.00, -51800.00, 649.61, -850.58
51900.00, -51900.00, 617.19, -701.54
52000.00, -52000.00, 648.44, -814.97
52100.00, -52100.00, 757.03, -800.10
52200.00, -52200.00, 669.44, -829.90
52300.00, -52300.00, 753.43, -799.77
52400.00, -52400.00, 782.87, -850.07
52500.00, -52500.00, 672.41, -724.29
52600.00, -52600.00, 657.24, -826.84
52700.00, -52700.00, 742.29, -796.73
52800.00, -52800.00, 734.67, -694.73
52900.00, -52900.00, 754.27, -694.50
53000.00, -53000.00, 745.44, -817.36
53100.00, -53100.00, 762.12, -817.36
53200.00, -53200.00, 768.05, -711.70
53300.00, -53300.00, 653.99, -829.61
53400.00, -53400.00, 788.48, -817.08
53500.00, -53500.00, 745.21, -832.85
53600.00, -53600.00, 757.29, -801.33
53700.00, -53700.00, 746.74, -813.80
53800.00, -53800.00, 753.24, -810.16
53900.00, -53900.00, 679.24, -723.95
54000.00, -54000.00, 674.14, -813.80
54100.00, -54100.00, 666.38, -861.36
54200.00, -54200.00, 753.37, -698.87
54300.00, -54300.00, 768.16, -707.84
54400.00, -54400.00, 637.90, -807.15
54500.00, -54500.00, 745.21, -833.23
54600.00, -54600.00, 753.48, -705.13
54700.00, -54700.00, 651.26, -801.18
54800.00, -54800.00, 654.80, -833.40
54900.00, -54900.00, 680.90, -845.66
55000.00, -55000.00, 745.03, -822.74
55100.00, -55100.00, 680.11, -815.44
55200.00, -55200.00, 663.98, -711.59
55300.00, -55300.00, 754.22, -829.61
55400.00, -55400.00, 795.80, -834.71
55500.00, -55500.00, 675.91, -822.04
55600.00, -55600.00, 777.64, -868.49
55700.00, -55700.00, 666.17, -830.02
55800.00, -55800.00, 803.37, -831.25
55900.00, -55900.00, 654.08, -829.90
56000.00, -56000.00, 755.93, -727.65
